,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
3110,2,3,0,0,22,0,0.0,1,0.0,0,0,0,1,-1,1,1
8952,2,1,5,2,22,0,0.0909090909,1,0.4727272727,0,0,0,0,1,0,0
7609,2,4,4,0,24,0,0.0093457944,1,0.0654205607,0,0,1,-1,1,1,0
5135,4,2,7,0,20,2,0.0576923077,1,0.0,0,1,0,-1,1,1,0
3016,3,4,0,0,20,1,0.9166666667,1,0.0833333333,1,0,0,0,1,-1,1
2302,8,4,4,4,62,0,0.0,0,0.0,1,0,0,-1,0,1,1
2004,2,3,0,0,13,0,0.0,1,0.0,1,0,0,1,1,1,1
4580,3,4,0,0,18,0,0.0,1,1.0,0,0,0,0,1,-1,1
8704,2,2,0,0,19,0,0.1081081081,1,0.027027027,0,1,0,1,1,1,0
1005,3,2,0,0,14,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
5138,1,1,5,0,13,1,0.7384196185,1,0.0,1,0,0,-1,1,-1,0
4317,2,3,0,0,16,0,0.0,1,0.0,0,0,0,0,1,1,1
6558,3,1,7,0,12,0,0.0,1,0.0,0,0,0,-1,1,1,0
4387,2,2,0,0,13,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
2132,3,3,0,0,22,0,0.0,0,0.0,1,0,0,1,1,1,1
4265,1,2,0,0,16,0,0.2587412587,1,0.0,0,0,0,0,1,1,1
2057,3,6,1,0,13,0,0.0,1,0.0,0,0,0,-1,1,1,1
5386,3,3,3,1,26,0,0.1161290323,0,0.0064516129,0,0,1,0,1,1,0
229,2,2,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1,1
2889,3,4,0,0,18,0,0.0,1,0.0,0,0,0,1,1,1,1
4472,4,2,0,0,13,0,0.0,1,0.0,1,0,0,1,1,1,1
6064,2,2,1,0,14,0,0.0747663551,0,0.0,0,0,0,-1,1,1,0
7924,1,2,7,0,10,0,0.0952380952,1,0.0,0,0,1,0,1,1,0
7649,6,1,0,0,13,0,0.0714285714,1,0.0,0,1,0,-1,0,1,0
8381,1,3,1,0,18,0,0.1171171171,1,0.0810810811,0,1,0,1,1,1,0
209,1,3,2,1,20,0,0.0,1,0.0,0,0,0,1,1,1,1
2758,3,2,0,0,17,0,0.75,1,0.0,1,0,1,1,1,-1,1
8471,3,1,0,0,26,0,0.0248962656,0,0.0,0,0,0,0,1,1,0
2948,2,4,0,0,18,0,1.0,1,0.0,1,0,0,0,1,-1,1
7116,3,2,5,0,15,0,0.0162601626,1,0.0027100271,0,0,1,0,1,1,0
6330,3,2,8,0,21,0,0.0,0,0.0333333333,0,0,0,-1,1,1,0
1728,2,2,0,0,14,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
4176,4,4,0,0,14,2,0.8974358974,1,0.1025641026,1,0,0,0,1,-1,1
337,4,5,0,0,13,0,0.0,1,0.0,1,0,0,0,1,1,1
4984,3,3,5,3,52,0,0.0,1,0.0,0,0,0,-1,1,1,1
6878,2,1,0,0,16,0,0.0211800303,1,0.0,0,0,0,-1,1,1,0
7248,4,2,0,0,11,0,0.0427350427,1,0.0,0,0,0,-1,1,1,0
8452,2,1,0,0,21,0,0.0206185567,1,0.0,0,0,0,1,1,1,0
1226,3,5,1,0,21,0,1.0,1,0.0,1,0,0,0,1,-1,1
7608,1,3,3,0,20,0,0.0841121495,0,0.0093457944,0,0,0,0,0,1,0
6827,1,5,3,0,18,0,0.1168831169,1,0.025974026,0,0,1,0,0,1,0
3540,3,3,0,0,14,0,0.0,1,1.0,1,0,1,1,1,-1,1
5868,4,4,7,1,14,0,0.0,0,0.0,1,0,0,-1,1,1,0
2111,2,3,1,0,16,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
2691,2,2,0,0,13,0,0.0,1,1.0,0,0,0,1,0,-1,1
7153,1,2,9,0,11,0,0.1818181818,1,0.101010101,0,1,1,-1,1,1,0
3707,2,3,0,0,19,0,0.9090909091,1,0.0909090909,0,0,1,0,1,-1,1
1017,1,3,0,0,26,0,0.0,1,1.0,1,0,1,1,1,-1,1
8511,1,2,0,0,19,0,0.1082802548,1,0.0063694268,0,1,0,1,0,1,0
2807,2,3,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1,1
5015,2,0,0,0,13,0,0.3783783784,0,0.0,0,0,0,1,1,0,0
1928,2,4,1,0,17,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
350,3,2,0,0,17,0,0.6666666667,1,0.3333333333,0,0,0,1,1,-1,1
5173,2,1,1,0,22,0,0.0588235294,1,0.0,0,0,0,0,1,1,0
4192,3,7,0,0,11,0,0.9333333333,1,0.0,1,0,1,0,0,-1,1
1934,3,3,3,3,32,0,0.375,1,0.1875,0,0,0,1,1,0,1
6901,2,6,0,0,20,0,0.0777777778,1,0.5888888889,0,0,0,0,1,0,0
4823,2,3,0,0,13,0,0.0,1,0.0,0,0,0,1,1,1,1
564,5,4,1,0,21,0,0.0,1,0.0,0,0,0,-1,1,1,1
1582,2,3,0,0,11,1,1.0,1,0.0,1,0,0,-1,1,-1,1
4694,3,5,1,0,20,0,0.8666666667,1,0.0,1,0,0,0,1,-1,1
2175,3,2,0,0,26,0,0.0,1,1.0,0,0,0,1,1,-1,1
7028,2,4,3,1,28,0,0.1463414634,0,0.0243902439,0,0,0,0,1,1,0
4880,2,4,0,0,20,0,0.0,1,0.0,1,0,0,0,0,1,1
2228,6,4,3,0,39,0,0.0,1,1.0,0,0,0,-1,1,-1,1
1115,2,3,2,0,13,0,0.0,1,0.0,0,0,0,-1,1,1,1
3126,3,8,3,1,20,0,0.0,1,0.0,0,0,0,-1,1,1,1
3544,3,4,0,0,20,0,0.9036144578,1,0.0963855422,1,0,1,0,1,-1,1
5048,2,0,0,0,13,0,0.025,1,0.1375,0,0,1,1,1,1,0
7476,2,1,4,1,20,0,0.0,1,0.0714285714,0,0,0,0,1,1,0
821,3,4,0,0,17,1,0.8333333333,1,0.0,0,0,1,0,1,-1,1
6532,1,3,4,0,16,0,0.1529411765,1,0.0235294118,0,0,1,0,-1,1,0
2272,4,2,1,0,25,0,1.0,1,0.0,1,0,1,0,0,-1,1
5545,1,6,0,0,18,0,0.0,1,0.1931818182,0,0,0,-1,1,1,0
81,5,7,1,0,11,1,0.9411764706,1,0.0,1,0,0,-1,1,-1,1
1323,4,6,0,0,16,1,0.0,1,0.0,0,0,0,0,1,1,1
9405,3,4,0,0,20,0,0.0282208589,1,0.0085889571,0,0,1,1,1,1,0
1614,1,2,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1,1
831,1,4,0,0,18,1,0.0,1,0.0,0,0,0,1,1,1,1
3883,2,3,0,0,15,1,0.0,1,0.0,0,0,0,1,1,1,1
8641,1,2,0,0,21,0,0.2733485194,1,0.0,0,0,1,1,0,1,0
4464,2,3,0,0,11,0,1.0,1,0.0,1,0,1,1,1,-1,1
5339,2,2,6,1,21,0,0.0253164557,1,0.0126582278,0,0,0,0,1,1,0
8066,1,2,12,0,20,0,0.0175438596,1,0.0263157895,0,0,1,-1,-1,1,0
1649,4,4,1,0,18,0,0.0,1,0.0,1,0,0,0,1,1,1
4065,3,4,0,0,15,0,1.0,1,0.0,1,0,0,1,1,-1,1
9665,3,1,1,1,26,0,0.0869565217,0,0.0869565217,0,0,1,0,1,1,0
3038,2,5,0,0,17,0,0.0,1,0.0,0,0,0,0,1,1,1
3320,2,2,0,0,22,0,0.0,1,0.0,0,0,0,1,1,1,1
7143,3,5,12,0,31,0,0.34375,1,0.1041666667,0,0,0,-1,1,0,0
6889,1,7,5,0,13,0,0.0185185185,0,0.037037037,0,0,0,-1,1,1,0
5092,3,0,0,0,17,0,0.2941176471,0,0.0,0,0,0,1,1,1,0
3720,4,5,0,0,30,0,0.4814814815,1,0.0,0,1,0,0,1,0,1
2423,2,7,1,1,26,2,0.0,1,0.0,0,0,0,-1,1,1,1
749,1,2,1,1,16,0,0.8461538462,1,0.1538461538,1,0,1,1,1,-1,1
5271,2,5,10,0,30,0,0.6231884058,1,0.0,0,1,1,-1,0,0,0
2373,5,5,0,0,17,0,0.0,1,0.0,0,0,0,0,1,1,1
4693,3,4,1,0,14,0,0.0,1,1.0,0,0,1,1,1,-1,1
9879,3,4,0,0,19,0,0.1272727273,0,0.0,0,0,1,1,1,1,0
8370,2,5,3,0,18,0,0.1935483871,0,0.0,0,0,0,0,1,1,0
7319,4,14,0,0,21,0,0.15,1,0.0,0,1,0,-1,0,1,0
4368,2,4,0,0,17,0,0.0,1,0.7272727273,0,0,0,1,-1,-1,1
6785,2,3,10,0,28,0,0.1176470588,0,0.1529411765,0,0,0,-1,1,1,0
7401,2,5,7,0,24,0,0.0555555556,1,0.0,0,0,1,-1,-1,1,0
1139,2,4,0,0,15,0,1.0,1,0.0,1,0,1,1,1,-1,1
7631,1,5,5,0,14,0,0.3666666667,1,0.0666666667,0,0,1,0,0,0,0
2231,2,2,0,0,16,0,0.0,1,1.0,1,0,0,1,1,-1,1
2164,4,2,0,0,14,0,0.0,1,0.0,1,0,0,1,-1,1,1
5217,2,5,0,0,20,0,0.3169398907,1,0.0,0,0,0,-1,0,0,0
9444,3,3,0,0,16,0,0.2682926829,1,0.1707317073,0,0,1,1,-1,0,0
9237,2,3,3,0,15,0,0.0,0,0.0714285714,0,0,0,1,1,1,0
4561,2,5,1,0,19,1,0.8461538462,1,0.0,1,0,1,-1,1,-1,1
1570,2,2,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
172,3,4,0,0,18,0,0.0,1,0.0,0,0,0,1,1,1,1
7163,2,1,2,2,9,0,0.3401360544,1,0.0136054422,0,0,1,-1,1,0,0
2087,2,2,0,0,14,0,0.0,1,0.0,1,0,0,1,1,1,1
4667,3,2,0,0,20,0,1.0,1,0.0,1,0,1,1,1,-1,1
4565,2,2,1,0,9,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
7089,1,2,9,0,19,0,0.075,1,0.05,0,0,0,-1,1,1,0
6569,1,5,2,0,14,0,0.1632653061,0,0.1836734694,0,0,1,0,1,0,0
4783,5,2,0,0,29,0,0.0,1,0.0,1,0,0,0,1,1,1
2684,2,7,0,0,19,0,0.0,1,0.0,1,0,0,0,1,1,1
1832,3,3,0,0,18,0,0.0,1,1.0,0,0,1,1,1,-1,1
8546,3,1,0,0,15,0,0.0266666667,1,0.02,0,0,0,1,1,1,0
5065,2,0,0,0,19,0,0.0192307692,1,0.0256410256,0,0,1,1,1,1,0
9130,1,0,1,1,22,0,0.1166666667,1,0.0166666667,0,1,1,1,1,1,0
9355,2,2,3,0,11,0,0.1082474227,1,0.0567010309,0,1,0,1,0,1,0
4412,2,4,1,0,9,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
7207,1,5,4,0,25,0,0.1966292135,1,0.0393258427,0,0,1,0,1,1,0
9890,2,3,2,0,15,0,0.0892857143,1,0.1607142857,0,1,0,1,-1,1,0
834,2,2,0,0,16,0,0.0,1,0.0,0,0,0,1,1,1,1
6821,1,2,6,0,12,0,0.1833333333,1,0.0666666667,0,1,0,0,1,1,0
3781,2,2,1,1,28,0,0.0,1,0.8461538462,0,0,0,1,1,-1,1
9012,1,5,2,0,11,0,0.1585365854,1,0.0548780488,0,0,1,1,1,1,0
7499,1,3,5,0,17,0,0.9619047619,1,0.0,1,0,1,-1,0,-1,0
3424,2,5,0,0,21,0,0.0,1,1.0,1,0,1,0,1,-1,1
65,5,5,1,0,23,2,0.8571428571,1,0.0714285714,1,0,0,-1,0,-1,1
2963,3,8,3,1,20,0,0.0,1,0.0,0,0,0,-1,1,1,1
5669,1,3,3,0,19,0,0.0441176471,1,0.0,0,0,1,0,1,1,0
8962,2,1,0,0,21,0,0.2045454545,0,0.0,0,0,1,1,1,1,0
354,1,2,0,0,17,0,1.0,1,0.0,0,0,1,1,1,-1,1
8171,2,1,7,0,33,0,0.2666666667,1,0.0,0,0,0,-1,1,1,0
4030,4,5,0,0,22,0,0.8,1,0.0,0,0,0,-1,1,-1,1
8534,1,3,0,0,14,0,0.125,1,0.0416666667,0,0,0,1,1,1,0
3651,2,3,0,0,19,0,0.9090909091,1,0.0909090909,0,0,1,0,1,-1,1
6739,3,3,4,0,21,0,0.0714285714,1,0.1785714286,0,0,1,0,1,1,0
3297,2,9,0,0,21,0,0.0,1,0.0,0,0,0,0,1,1,1
4127,4,4,0,0,15,0,1.0,1,0.0,1,0,0,0,1,-1,1
8043,4,5,0,0,16,0,0.0105820106,1,0.0052910053,0,1,0,-1,1,1,0
4767,3,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,1
472,4,3,1,0,20,0,1.0,1,0.0,1,0,1,0,0,-1,1
3761,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
8617,1,3,0,0,15,0,0.2115384615,1,0.0961538462,0,0,1,1,1,1,0
3566,2,5,1,0,20,0,0.2210526316,1,0.0,0,0,0,0,1,1,1
2760,3,4,1,0,29,0,0.0,1,0.0,0,0,0,-1,1,1,1
868,1,3,0,0,14,0,0.0,1,0.0,0,0,0,0,1,1,1
9382,3,1,0,0,12,0,0.1381578947,1,0.0296052632,0,1,0,1,0,1,0
8688,1,2,3,0,12,0,0.1904761905,1,0.0873015873,0,1,0,1,1,1,0
4052,4,4,2,0,22,0,0.8333333333,1,0.0,0,0,1,0,1,-1,1
6130,3,1,0,0,24,0,0.0294117647,1,0.0,0,0,0,0,1,1,0
3244,2,3,0,0,14,0,0.0,1,0.0,0,0,0,0,1,1,1
4842,5,9,0,0,16,1,0.9943019943,1,0.0056980057,1,0,0,-1,0,-1,1
9330,3,1,0,0,17,0,0.2074074074,1,0.0,0,0,0,1,1,1,0
5640,2,7,0,0,15,0,0.1086956522,1,0.0,0,1,0,-1,0,1,0
5780,1,6,6,0,24,0,0.0769230769,1,0.0059171598,0,0,1,-1,1,1,0
8540,3,1,0,0,17,0,0.027027027,1,0.0,0,0,0,1,0,1,0
1075,3,5,1,0,13,0,0.8571428571,1,0.0,1,0,1,-1,1,-1,1
2957,2,3,0,0,20,0,0.0,1,1.0,0,0,0,0,1,-1,1
6752,3,3,1,0,29,0,0.8144654088,1,0.0534591195,0,1,1,0,0,-1,0
8657,3,1,0,0,11,0,0.0574712644,1,0.0,0,1,1,1,1,1,0
7272,3,1,8,0,11,0,0.0040322581,1,0.0040322581,0,0,1,-1,1,1,0
4759,2,4,0,0,20,0,0.0,1,0.0,0,0,0,0,1,1,1
4862,3,2,0,0,17,0,0.0,1,1.0,0,0,0,1,1,-1,1
7025,1,5,8,0,11,0,0.671875,1,0.0234375,1,1,1,0,0,-1,0
7647,3,4,1,0,27,0,0.0060606061,1,0.0060606061,0,0,0,-1,1,1,0
7161,2,5,13,0,8,0,0.3321428571,1,0.0,0,0,1,-1,1,0,0
73,5,4,0,0,15,0,0.6666666667,1,0.3333333333,1,1,0,0,1,-1,1
4901,6,3,0,0,10,0,1.0,1,0.0,1,0,0,0,0,-1,1
4375,2,3,0,0,16,0,0.0,1,0.0,0,0,0,1,1,1,1
6698,2,3,9,0,22,0,0.4285714286,1,0.0357142857,0,0,0,-1,1,0,0
9805,3,2,0,0,13,0,0.0357142857,0,0.0,0,0,0,1,1,1,0
1101,1,5,1,0,15,0,0.5,1,0.5,0,0,1,1,1,-1,1
9537,3,2,0,0,15,0,0.0072992701,1,0.0,0,0,0,1,1,1,0
7655,5,3,2,0,17,0,0.0,0,0.0,0,1,0,-1,1,1,0
5235,2,3,15,1,25,0,0.1285714286,0,0.0285714286,0,0,1,-1,1,1,0
5165,1,4,2,0,14,0,0.1220930233,1,0.1220930233,0,0,0,0,-1,1,0
118,2,3,0,0,13,0,0.0,1,0.0,0,0,0,1,1,1,1
2022,3,2,0,0,16,0,1.0,1,0.0,1,0,0,1,1,-1,1
9885,2,0,0,0,21,0,0.0857142857,1,0.0,0,0,0,1,1,1,0
2638,3,3,0,0,17,1,0.9090909091,1,0.0909090909,0,0,1,0,1,-1,1
2034,5,5,1,0,12,0,1.0,1,0.0,1,0,0,0,1,-1,1
2564,3,4,3,0,11,0,0.7857142857,1,0.0,1,0,0,-1,0,-1,1
8665,2,1,0,0,10,0,0.183908046,1,0.0,0,0,0,1,1,1,0
3543,3,5,0,0,20,0,0.0,1,0.0,0,0,0,0,1,1,1
1219,2,2,1,1,14,0,0.0,1,0.0,0,0,0,1,1,1,1
9714,3,2,0,0,25,0,0.0930232558,1,0.1162790698,0,0,1,1,1,1,0
6711,4,3,0,0,21,0,0.1063829787,1,0.0,0,0,1,-1,0,1,0
2903,2,3,0,0,21,0,0.0,1,1.0,0,0,1,1,1,-1,1
3026,5,4,1,1,47,0,0.0,1,1.0,0,0,0,-1,1,-1,1
2510,3,3,0,0,16,0,0.0,1,1.0,0,0,0,1,1,-1,1
4201,5,2,0,0,18,2,0.0,0,0.0,0,0,0,-1,1,1,1
3207,3,3,0,0,29,0,0.0,1,0.0,0,0,0,1,1,1,1
4489,3,6,1,0,25,0,1.0,1,0.0,1,0,1,-1,1,-1,1
2755,3,1,0,0,24,0,0.0,1,1.0,0,0,0,1,0,-1,1
8889,1,0,0,0,19,0,0.0697674419,1,0.023255814,0,0,1,1,1,1,0
177,2,1,0,0,21,0,0.8571428571,1,0.1428571429,1,0,0,1,1,-1,1
1643,3,5,1,0,11,1,0.1875,1,0.0,1,0,0,-1,1,1,1
9292,2,1,0,0,16,0,0.1666666667,1,0.0729166667,0,1,1,1,1,1,0
3518,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
1374,4,5,0,0,12,0,0.0,1,1.0,1,0,1,0,1,-1,1
1720,2,0,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1,1
3995,2,2,0,0,21,0,0.9333333333,1,0.0,1,0,0,1,1,-1,1
3688,3,5,2,1,19,0,0.0,1,0.0,0,0,0,0,1,1,1
2264,2,7,0,0,12,0,0.0666666667,1,0.8666666667,0,0,0,0,1,-1,1
87,2,2,0,0,18,0,0.8571428571,1,0.1428571429,1,0,0,1,1,-1,1
2848,3,5,1,0,10,1,0.0,1,0.0,0,0,0,-1,-1,1,1
8687,3,0,0,0,25,0,0.012987013,1,0.0519480519,0,0,1,1,0,1,0
403,1,4,1,0,13,0,0.0,1,0.0,0,0,0,-1,1,1,1
9900,3,3,0,0,15,0,0.0204081633,0,0.0068027211,0,1,0,0,1,1,0
4077,5,5,1,0,41,2,0.0,1,0.0,1,0,0,-1,1,1,1
6835,3,2,0,0,37,0,0.1666666667,1,0.0,0,0,1,0,1,1,0
6537,1,4,5,0,8,0,0.3775510204,1,0.0204081633,0,0,0,0,0,0,0
2456,2,7,1,1,26,1,0.0,1,0.0,0,0,0,-1,1,1,1
2751,3,1,0,0,11,0,1.0,0,0.0,1,0,0,1,0,-1,1
2214,2,4,0,0,11,0,0.0,1,0.0,0,0,0,0,1,1,1
1027,4,3,0,0,12,0,0.375,1,0.0,1,0,0,0,1,0,1
9703,2,3,1,0,21,0,0.5192307692,1,0.0,0,0,1,1,0,0,0
1421,3,3,2,1,20,0,1.0,1,0.0,1,0,1,1,0,-1,1
2436,2,6,0,0,15,0,0.0666666667,1,0.8666666667,0,0,0,0,1,-1,1
4277,3,2,0,0,15,0,1.0,0,0.0,0,0,1,1,0,-1,1
9609,2,5,0,0,14,0,0.1071428571,0,0.0,0,0,0,1,1,1,0
1278,1,2,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,1
6220,5,1,2,0,29,0,0.407239819,1,0.0,0,0,0,0,1,0,0
4907,3,7,1,0,26,0,0.0,1,0.0,0,0,0,-1,1,1,1
5064,2,0,0,0,10,0,0.0,0,0.0,0,0,0,1,1,1,0
1978,2,2,0,0,24,0,0.0,1,0.0,0,0,0,1,1,1,1
1061,4,3,0,0,18,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
5014,2,0,0,0,12,0,0.1319148936,1,0.0063829787,0,0,1,1,1,1,0
4535,2,4,2,1,15,0,0.0,1,1.0,0,0,0,0,1,-1,1
6993,2,2,6,0,19,0,0.0195439739,0,0.006514658,0,0,0,-1,1,1,0
9253,3,3,2,0,19,0,0.0040509259,1,0.0040509259,0,1,1,0,-1,1,0
1502,2,5,0,0,11,0,1.0,1,0.0,1,0,0,0,1,-1,1
8568,1,4,3,0,17,0,0.3703703704,1,0.0740740741,0,1,0,0,1,0,0
9314,3,2,0,0,13,0,0.0,1,0.0,0,0,0,1,1,1,0
8836,2,2,3,0,16,0,0.03125,1,0.5625,0,0,1,0,-1,0,0
8920,2,1,0,0,8,0,0.05,0,0.0,0,1,0,1,1,1,0
4918,3,4,1,0,19,0,1.0,1,0.0,1,0,1,0,1,-1,1
678,3,8,1,0,19,0,0.9230769231,1,0.0,1,0,0,-1,1,-1,1
5076,3,0,0,0,17,0,0.3939393939,0,0.0,0,0,0,1,1,0,0
8064,1,2,11,0,11,0,0.1824817518,1,0.0875912409,0,1,0,-1,1,1,0
7568,1,6,8,0,18,0,0.1466666667,1,0.16,0,1,1,-1,1,1,0
102,3,4,0,0,26,0,0.0,1,0.0,0,0,0,-1,1,1,1
957,2,4,2,0,20,1,0.0,0,0.0,0,0,0,-1,1,1,1
8556,4,1,0,0,20,0,0.2356687898,0,0.0,0,1,1,0,1,1,0
3785,4,5,6,0,19,0,0.0,1,0.0,0,0,0,-1,1,1,1
9630,2,3,1,0,15,0,0.0903225806,0,0.0,0,0,1,0,1,1,0
7173,3,0,0,0,21,0,0.0,1,0.0,0,0,0,-1,1,1,0
4043,5,3,1,0,21,0,0.9111111111,1,0.0888888889,1,0,0,0,1,-1,1
2648,3,4,0,0,22,0,0.0,1,0.0,0,0,0,-1,1,1,1
6000,3,3,0,0,18,0,0.1666666667,0,0.0,0,0,0,0,1,1,0
7927,1,4,5,0,19,0,0.8260869565,0,0.0434782609,1,0,1,0,1,-1,0
2826,3,5,1,0,18,0,0.0,1,1.0,0,0,0,0,1,-1,1
4094,2,5,0,0,22,0,0.0,0,0.0,1,0,0,0,1,1,1
7774,3,1,13,0,13,0,0.0,0,0.0,1,0,0,-1,1,1,0
9258,2,1,1,0,11,0,0.0,0,0.0,0,0,0,1,1,1,0
8113,2,4,2,0,8,0,0.1494252874,1,0.0,0,0,0,0,0,1,0
4772,3,3,2,0,18,1,0.9318181818,1,0.0681818182,1,0,0,0,1,-1,1
1947,3,2,0,0,16,0,1.0,1,0.0,1,0,0,1,1,-1,1
6109,2,3,8,0,21,0,0.094224924,0,0.094224924,0,0,1,-1,1,1,0
2299,2,6,1,0,17,0,0.0,1,1.0,0,0,0,0,1,-1,1
7844,3,3,1,0,20,0,0.0810810811,1,0.0,0,1,1,-1,1,1,0
4382,3,3,0,0,19,2,0.75,1,0.125,0,0,0,1,1,-1,1
5425,1,5,3,0,21,0,0.5971731449,1,0.074204947,0,0,1,-1,1,-1,0
6771,3,1,0,0,19,0,0.0053763441,1,0.0,0,0,0,0,-1,1,0
8578,3,2,1,0,16,0,0.037037037,1,0.1111111111,0,0,1,0,1,1,0
4291,3,3,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1,1
528,2,3,1,0,24,0,1.0,1,0.0,1,0,1,1,0,-1,1
1233,1,6,0,0,11,0,0.0,1,1.0,0,0,0,-1,1,-1,1
779,4,2,0,0,25,0,0.0,1,1.0,1,0,1,0,1,-1,1
5859,3,2,0,0,26,0,0.0652173913,1,0.0,0,1,1,-1,1,1,0
3059,2,0,1,1,15,0,0.7058823529,1,0.0,1,0,1,1,1,-1,1
8587,1,4,1,0,14,0,0.1129032258,1,0.0,0,0,1,1,1,1,0
1860,7,9,1,0,6,1,1.0,1,0.0,1,0,0,-1,1,-1,1
8438,1,4,2,0,13,0,0.1,1,0.0166666667,0,0,0,1,1,1,0
7403,4,1,18,0,24,0,0.5263157895,1,0.0,0,1,0,-1,1,0,0
4639,2,3,0,0,13,1,0.8888888889,1,0.1111111111,0,0,0,1,0,-1,1
4250,5,5,0,0,26,0,0.25,1,0.75,1,0,0,-1,1,-1,1
1992,2,1,1,1,16,0,0.0,1,0.0,1,0,0,1,1,1,1
7379,5,5,0,0,16,0,0.0666666667,1,0.0,0,0,1,-1,0,1,0
7305,3,4,0,0,19,0,0.0,0,0.1142857143,0,0,0,0,1,1,0
5303,1,6,9,0,19,0,0.1227272727,1,0.0454545455,0,0,1,-1,1,1,0
8192,3,3,0,0,7,0,0.0,1,0.0,0,0,0,0,1,1,0
7447,2,2,0,0,7,0,0.0090909091,0,0.0,0,0,0,-1,1,1,0
2471,3,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,1
7197,2,4,6,0,12,0,0.2222222222,1,0.0,0,0,1,-1,-1,1,0
5312,3,3,5,0,25,0,0.223880597,0,0.0099502488,0,0,1,-1,1,1,0
9035,1,3,0,0,18,0,0.0714285714,1,0.003968254,0,1,1,1,0,1,0
1396,3,1,0,0,19,0,0.0,1,0.0,1,0,0,1,0,1,1
4002,2,2,1,1,22,1,0.8571428571,1,0.0714285714,1,0,0,1,0,-1,1
5371,2,2,1,0,14,0,0.0851851852,0,0.0,0,0,1,-1,1,1,0
3235,2,3,0,0,14,0,0.0,1,0.0,0,0,0,0,1,1,1
1042,3,3,0,0,17,0,0.0,1,1.0,0,0,0,1,1,-1,1
3298,3,6,0,0,19,0,0.8590604027,1,0.0604026846,1,0,0,-1,1,-1,1
7256,1,0,4,0,13,0,0.4770642202,1,0.0,0,1,0,-1,1,0,0
257,2,3,0,0,13,1,1.0,1,0.0,1,0,0,1,1,-1,1
7286,3,2,4,1,23,0,0.0833333333,0,0.0,0,0,0,-1,1,1,0
8616,1,3,2,0,20,0,0.375,1,0.0277777778,0,0,1,0,1,0,0
7816,2,2,8,0,14,0,0.3090909091,1,0.0,0,0,0,0,1,1,0
5843,1,2,0,0,10,0,0.0,0,0.0,0,0,0,0,1,1,0
2089,2,4,0,0,17,0,0.0,1,1.0,1,0,1,0,1,-1,1
7702,2,3,5,0,25,0,0.0731707317,1,0.0243902439,0,0,0,-1,1,1,0
503,4,3,0,0,12,1,0.375,1,0.0,1,0,0,-1,1,0,1
5265,2,8,0,0,22,0,0.0085470085,0,0.0,0,0,0,-1,1,1,0
8814,2,1,0,0,15,0,0.0,0,0.0,0,1,0,1,1,1,0
1345,2,5,1,0,15,0,1.0,1,0.0,1,0,0,0,1,-1,1
8455,3,3,0,0,21,0,0.0893854749,1,0.0111731844,0,0,0,1,0,1,0
5046,2,0,0,0,20,0,0.0961145194,1,0.0061349693,0,0,0,1,1,1,0
2248,3,4,0,0,20,0,0.0,1,0.0,0,0,0,0,1,1,1
4981,2,6,1,0,35,0,0.0,1,1.0,0,0,1,-1,1,-1,1
372,3,4,0,0,13,0,0.0,1,1.0,0,0,0,1,1,-1,1
8454,2,4,0,0,10,0,0.0579710145,1,0.0144927536,0,0,0,1,1,1,0
3370,5,6,1,0,18,1,0.8888888889,1,0.1111111111,0,0,0,-1,1,-1,1
2006,2,3,0,0,16,0,0.0,1,0.0,1,0,0,1,1,1,1
3656,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
8327,2,2,0,0,18,0,0.0238095238,1,0.0,0,0,1,1,-1,1,0
7521,3,3,3,0,22,0,0.1409395973,1,0.0,0,0,1,-1,1,1,0
4001,1,2,0,0,10,0,0.0,1,0.0,0,0,0,1,1,1,1
6072,1,2,3,0,10,0,0.0693069307,1,0.0,0,1,1,-1,-1,1,0
8736,1,5,2,0,11,0,0.0083333333,1,0.0,0,0,0,0,1,1,0
