,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT
2348,2,5,0,0,24,0,0.0,1,0.0,0,0,0,0,1,1
2036,5,5,1,0,12,0,1.0,1,0.0,1,0,0,0,1,-1
7484,3,1,0,0,28,0,0.1126760563,1,0.0,0,0,0,-1,1,1
6006,3,7,0,0,18,0,0.1379310345,1,0.2413793103,0,0,1,0,1,0
4553,4,2,1,0,17,0,1.0,1,0.0,1,0,0,1,1,-1
8072,2,6,0,0,9,0,0.6865203762,1,0.0,0,0,1,0,1,-1
1458,3,3,1,0,14,0,0.0,1,0.0,1,0,0,1,0,1
3288,3,5,5,4,66,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
3064,2,2,2,2,28,0,0.0,1,0.0,0,0,1,0,1,1
9436,2,2,1,0,19,0,0.2205882353,1,0.0,0,0,1,1,1,1
774,2,5,0,0,23,0,0.0,1,0.0,0,0,0,-1,1,1
6832,4,3,2,2,21,0,0.1149425287,1,0.0114942529,0,0,1,-1,1,1
871,2,3,0,0,18,0,0.0,1,1.0,0,0,1,1,1,-1
8749,2,1,0,0,9,0,0.0074626866,1,0.0223880597,0,0,1,1,1,1
1263,4,2,0,0,25,1,0.0,1,0.0,1,0,0,1,1,1
4833,2,2,0,0,21,0,0.0,1,0.0,0,0,0,1,1,1
3894,2,5,1,0,32,0,0.0,1,0.0,0,0,0,0,1,1
6323,2,2,0,0,14,0,0.1833333333,0,0.0,0,0,0,0,1,1
9212,2,0,0,0,29,0,0.0243902439,1,0.1219512195,0,1,0,1,1,1
7019,2,3,0,0,17,0,0.0085714286,0,0.0028571429,0,0,1,0,1,1
1220,4,5,1,0,27,0,1.0,1,0.0,1,0,1,0,1,-1
1446,4,4,0,0,28,0,0.0,1,0.0,0,0,0,0,1,1
3184,2,4,0,0,23,0,0.0,1,0.0,0,0,0,1,1,1
408,1,4,1,0,25,0,0.9230769231,1,0.0,1,0,0,0,1,-1
4344,2,3,0,0,19,0,0.1,1,0.7,0,0,0,1,1,-1
3021,7,6,6,0,29,2,0.8181818182,1,0.0909090909,0,0,1,-1,1,-1
2303,8,4,4,4,61,0,0.0,0,0.6666666667,1,0,0,-1,0,0
6271,1,4,5,0,16,0,0.016194332,1,0.0607287449,0,0,0,0,1,1
8280,1,0,0,0,16,0,0.1229508197,1,0.0,0,0,1,1,1,1
6641,3,1,0,0,19,0,0.0263157895,1,0.0,0,1,0,-1,1,1
6955,3,3,0,0,11,0,0.0625,1,0.0,0,1,0,-1,1,1
2109,2,3,1,0,16,0,0.9230769231,1,0.0,1,0,0,1,1,-1
5351,2,4,8,0,19,0,0.0952380952,1,0.0,0,1,0,-1,1,1
9683,3,3,1,0,21,0,0.3607594937,1,0.0126582278,0,0,1,0,0,0
8343,2,2,1,0,12,0,0.1268656716,0,0.0223880597,0,0,1,1,1,1
4549,3,2,0,0,23,1,1.0,1,0.0,1,0,0,0,1,-1
1880,2,3,0,0,15,0,0.0,1,1.0,0,0,0,1,1,-1
5945,2,6,0,0,19,0,0.0487804878,0,0.0243902439,0,0,1,0,1,1
1737,2,2,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1
7793,2,0,0,0,24,0,0.1875,1,0.0,0,1,0,0,1,1
5212,4,2,0,0,19,0,0.0175438596,1,0.0,0,0,0,-1,0,1
3208,4,4,1,0,14,0,1.0,1,0.0,1,0,0,1,1,-1
7082,1,3,6,0,7,0,0.0146082337,1,0.2609561753,0,1,1,-1,1,1
2055,3,5,1,0,21,0,0.0,1,0.0,0,0,0,0,1,1
1688,3,2,0,0,19,0,1.0,1,0.0,0,0,0,1,1,-1
4779,3,4,0,0,26,0,0.9183673469,1,0.0816326531,1,0,0,0,1,-1
7475,3,3,0,0,19,0,0.0,0,0.0,1,0,1,0,1,1
7876,2,4,2,0,24,0,0.0824742268,0,0.0,0,0,0,-1,1,1
6749,2,3,9,0,16,0,0.2619047619,0,0.0238095238,0,1,0,-1,1,1
8555,3,1,0,0,16,0,0.1886792453,1,0.0,0,0,0,1,1,1
8122,2,2,5,0,14,0,0.2093023256,1,0.0813953488,0,0,1,0,1,1
6990,5,3,0,0,23,0,0.1136363636,1,0.0,0,0,0,0,1,1
8266,1,3,5,0,10,0,0.076,1,0.04,0,0,1,0,-1,1
8539,2,2,0,0,15,0,0.0,0,0.0,1,0,0,1,1,1
3392,2,5,1,0,19,0,0.3043478261,1,0.0,1,0,0,0,1,1
6325,2,6,6,0,17,0,0.1688311688,1,0.0,0,0,1,-1,1,1
3528,3,2,0,0,17,0,1.0,1,0.0,1,0,0,1,1,-1
4604,2,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1
7023,2,5,0,0,19,0,0.2150537634,1,0.0537634409,0,0,1,0,1,1
6321,3,6,0,0,18,0,0.16,1,0.12,0,0,0,0,1,1
745,2,7,0,0,18,0,0.375,1,0.0,1,0,0,-1,1,0
710,16,2,0,0,17,0,0.0,1,0.0,0,0,0,-1,1,1
379,5,3,0,0,24,0,0.0,1,1.0,0,0,0,0,1,-1
8782,1,4,3,0,13,0,0.3529411765,1,0.0588235294,1,0,0,0,-1,0
3011,3,4,13,0,22,0,0.0,0,0.0,0,0,1,-1,1,1
8858,2,1,0,0,15,0,0.2704918033,1,0.0081967213,0,0,0,1,1,1
7152,1,3,4,0,13,0,0.05,1,0.0076923077,0,1,1,0,1,1
8566,1,3,1,0,12,0,0.1666666667,0,0.0476190476,0,1,0,1,1,1
3497,3,4,1,0,20,0,1.0,1,0.0,1,0,0,0,0,-1
3889,3,5,1,0,15,0,0.9230769231,1,0.0,1,0,0,0,1,-1
4484,4,1,0,0,22,0,0.0,0,0.0,1,0,0,1,1,1
4011,2,5,1,0,22,0,0.0,1,0.0,0,0,0,0,1,1
2619,2,2,0,0,9,0,1.0,1,0.0,1,0,1,1,1,-1
6670,2,1,0,0,14,0,0.0,1,0.0,0,0,1,0,1,1
6512,1,5,7,0,21,0,0.1578947368,1,0.0421052632,0,0,1,-1,1,1
3467,3,5,5,4,66,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
1313,3,4,1,0,24,0,0.0,1,1.0,0,0,0,0,1,-1
8605,1,3,2,1,15,0,0.7,0,0.05,1,0,0,0,1,-1
2069,3,3,0,0,12,0,0.0,1,0.0,0,0,0,1,1,1
2982,3,8,4,1,20,0,0.0,1,0.0,0,0,0,-1,1,1
5914,1,7,3,0,16,0,0.2759856631,1,0.0071684588,0,1,0,-1,-1,1
9170,2,4,2,0,17,0,0.4122807018,1,0.0,0,0,0,0,1,0
1285,11,3,2,0,14,0,0.6363636364,1,0.0,1,0,0,-1,-1,0
8990,1,3,0,0,14,0,0.1258741259,0,0.2097902098,0,0,1,1,1,0
8429,2,1,0,0,16,0,0.4210526316,1,0.0,0,0,0,0,1,0
1349,3,5,1,0,15,0,1.0,1,0.0,1,0,0,0,1,-1
2611,3,4,1,0,11,0,0.7857142857,1,0.0,1,0,0,0,0,-1
9494,2,2,0,0,15,0,0.0895522388,1,0.0074626866,0,0,1,1,-1,1
3668,2,6,1,0,17,0,1.0,1,0.0,0,0,0,0,1,-1
2221,3,2,0,0,14,1,0.0,1,0.9607843137,0,0,0,-1,1,-1
427,4,3,0,0,12,0,0.375,1,0.0,1,0,0,1,1,0
653,5,2,1,0,14,1,1.0,1,0.0,1,0,1,0,1,-1
9913,3,2,0,0,18,0,0.0845070423,1,0.0,0,0,0,0,1,1
3535,4,10,0,0,15,1,0.8571428571,1,0.0,1,0,1,-1,1,-1
7736,2,5,6,0,15,0,0.16,1,0.0,0,0,0,-1,1,1
3245,1,3,0,0,14,0,0.6,1,0.4,0,0,1,1,1,-1
4740,3,2,0,0,18,0,0.0,1,0.0,0,0,1,0,1,1
9068,1,3,1,0,17,0,0.0571428571,1,0.0285714286,0,0,0,0,1,1
4099,2,6,0,0,15,1,0.0,1,0.0,0,0,0,0,1,1
4100,2,3,0,0,26,0,0.0,1,1.0,1,0,1,1,1,-1
6959,2,1,0,0,14,0,0.0810810811,1,0.0,0,1,0,0,1,1
611,6,3,1,0,9,0,0.0,1,0.0,0,0,0,-1,1,1
4288,3,4,1,0,16,0,1.0,1,0.0,1,0,1,0,1,-1
8570,1,1,0,0,9,0,0.0966183575,0,0.115942029,0,0,0,1,1,1
9712,3,1,0,0,22,0,0.0588235294,0,0.0,0,0,0,1,1,1
1543,3,3,1,0,22,0,1.0,1,0.0,1,0,1,1,0,-1
9535,2,3,0,0,15,0,0.025,1,0.03125,0,0,1,1,1,1
3853,6,4,3,0,26,1,0.0,1,1.0,1,0,1,-1,1,-1
554,5,4,1,1,23,0,0.0,1,0.0,0,0,0,0,1,1
6365,1,5,7,0,8,0,0.1401869159,1,0.0093457944,0,0,1,-1,1,1
511,2,2,0,0,13,0,0.0,1,1.0,1,0,0,1,1,-1
3206,3,4,0,0,23,0,0.0,1,0.9589041096,0,0,1,0,-1,-1
8084,2,2,9,0,24,0,0.0765550239,1,0.1052631579,0,0,1,-1,1,1
967,2,4,0,0,12,0,1.0,1,0.0,1,0,1,1,1,-1
6043,1,4,3,0,21,0,0.1195652174,0,0.0717391304,0,1,1,0,1,1
6879,2,1,10,0,34,0,0.4117647059,1,0.1260504202,0,0,1,-1,1,0
6775,3,4,0,0,15,0,0.1558441558,1,0.0216450216,0,1,0,0,-1,1
3295,3,3,1,1,35,0,0.0,1,1.0,1,0,1,0,1,-1
8701,2,0,0,0,30,0,0.03125,1,0.0234375,0,0,0,1,1,1
3429,2,4,0,0,21,0,0.0,1,0.0,0,0,0,1,1,1
8870,2,2,0,0,22,0,0.9678638941,1,0.0037807183,1,1,0,1,0,-1
6962,3,2,0,0,15,0,0.1666666667,1,0.0,0,0,0,0,1,1
2088,3,3,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1
8499,3,4,0,0,17,0,0.16,1,0.0,0,0,0,0,1,1
6162,1,2,10,0,12,0,0.1489361702,0,0.0,0,0,0,-1,1,1
3210,3,5,1,0,13,0,0.6,1,0.0,0,0,0,0,1,0
9200,3,4,2,0,15,0,0.0434782609,0,0.0,0,0,1,0,1,1
6605,1,2,1,0,18,0,0.2537313433,1,0.0,0,0,1,0,1,1
1109,2,4,0,0,15,0,0.8571428571,1,0.1428571429,1,0,1,1,1,-1
5728,2,3,4,0,17,0,0.0408163265,0,0.0,0,1,0,-1,1,1
7829,2,7,2,0,15,0,0.0380952381,0,0.0095238095,0,0,1,0,1,1
1038,2,5,1,0,14,0,0.0405405405,1,0.0,0,0,0,-1,0,1
1194,4,2,0,0,16,0,1.0,1,0.0,1,0,0,-1,-1,-1
4474,3,2,0,0,26,0,1.0,1,0.0,1,0,0,0,1,-1
9874,3,1,0,0,27,0,0.0,1,0.011627907,0,0,0,1,0,1
2122,4,2,1,0,28,0,0.9642857143,1,0.0,1,0,1,0,0,-1
4982,2,5,1,0,24,0,0.0,1,1.0,1,0,1,0,1,-1
8973,1,3,2,0,15,0,0.0727272727,1,0.0181818182,0,0,1,1,0,1
5700,1,4,4,0,13,0,0.1743119266,1,0.0458715596,0,0,1,0,0,1
934,5,3,0,0,18,1,0.9523809524,1,0.0,0,0,0,-1,1,-1
6101,2,3,11,0,20,0,0.0204081633,1,0.0612244898,0,0,1,-1,1,1
4689,3,6,1,0,16,1,1.0,1,0.0,1,0,0,-1,1,-1
394,2,6,2,1,15,0,0.0,1,0.0,0,0,0,0,1,1
4685,3,7,0,0,21,0,0.0,1,0.0,0,0,1,-1,1,1
8776,1,2,1,1,17,0,0.2307692308,1,0.0,0,0,0,1,1,1
9165,2,3,5,0,14,0,0.0096735187,1,0.3095525998,0,0,0,1,-1,0
5980,2,1,0,0,16,0,0.0357142857,1,0.0,0,0,0,-1,1,1
9942,2,0,0,0,25,0,0.0,0,0.125,0,0,0,1,1,1
2191,2,4,0,0,11,1,1.0,1,0.0,1,0,0,1,1,-1
1297,2,5,0,0,16,0,0.0,1,1.0,0,0,0,0,1,-1
5044,1,0,0,0,6,0,0.6395348837,1,0.0348837209,0,0,1,1,0,-1
1162,2,2,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1
4254,3,4,1,0,18,0,0.0,1,1.0,0,0,0,0,1,-1
6372,1,2,7,0,8,0,0.1621621622,1,0.0990990991,0,1,0,0,1,1
1527,2,0,0,0,22,0,0.0,1,0.7,0,1,0,1,1,-1
4342,3,3,0,0,19,0,0.0,1,0.5,0,0,0,1,1,0
2030,5,5,2,0,12,0,1.0,1,0.0,1,0,0,0,1,-1
3060,2,5,0,0,19,0,0.0,1,0.0,0,0,0,0,1,1
58,3,2,1,1,22,0,0.25,1,0.5,0,0,0,1,1,-1
2405,3,3,1,0,27,0,0.0,1,0.0,0,0,0,0,1,1
5006,1,0,0,0,11,0,0.0,0,0.0810810811,0,0,1,1,-1,1
6157,4,4,0,0,13,0,0.0,1,0.0192307692,0,0,0,0,1,1
7375,2,3,4,0,15,0,0.4578313253,1,0.1445783133,0,0,0,0,0,0
4506,2,2,0,0,10,0,0.0,1,0.0,0,0,0,1,1,1
5214,3,7,5,0,19,0,0.3488372093,1,0.0,0,0,1,-1,1,0
6029,3,2,0,0,25,0,0.3956043956,1,0.1208791209,0,0,1,0,1,0
1780,2,2,1,1,12,0,0.0,1,1.0,1,0,1,1,1,-1
5447,5,2,0,0,16,0,0.0,0,0.0,0,1,0,0,1,1
4606,3,4,2,2,39,0,0.0,1,1.0,0,0,0,-1,1,-1
6914,1,4,8,0,18,0,0.0606060606,1,0.2929292929,0,0,1,-1,1,0
676,2,3,0,0,20,0,0.0,1,0.0,0,0,0,1,1,1
3582,3,12,1,0,17,1,0.0666666667,1,0.0,0,0,1,-1,-1,1
3653,2,4,0,0,27,0,0.0,1,1.0,1,0,1,1,1,-1
7920,3,2,3,0,18,0,0.1785714286,1,0.0357142857,0,0,0,0,1,1
9499,2,1,1,0,17,0,0.0274509804,1,0.0039215686,0,0,0,1,1,1
2732,2,4,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1
4787,2,3,0,0,16,0,0.0,1,0.0,0,0,0,1,1,1
2754,2,5,0,0,17,1,1.0,1,0.0,1,0,0,0,1,-1
2337,2,2,0,0,20,0,1.0,1,0.0,1,0,1,1,1,-1
3643,2,15,3,1,22,1,0.0,1,1.0,0,0,0,-1,0,-1
7737,2,7,1,0,21,0,0.0740740741,1,0.012345679,0,1,1,0,1,1
5516,2,1,1,0,12,0,0.0,0,0.0,0,0,0,-1,1,1
5246,2,10,0,0,18,0,0.033557047,1,0.0,0,0,1,-1,0,1
866,4,4,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1
4447,3,3,1,1,22,0,0.0,1,0.0,0,0,0,1,1,1
5071,2,0,0,0,16,0,0.0202205882,1,0.0514705882,0,0,1,1,1,1
4881,2,5,0,0,12,0,0.0,1,0.0,0,0,0,1,1,1
9510,2,4,0,0,17,0,0.1558872305,1,0.0,0,1,0,1,0,1
3002,2,4,2,0,24,0,0.0,1,0.0,0,0,0,0,1,1
2225,2,3,3,0,14,1,0.0405405405,1,0.0,0,0,0,-1,0,1
9056,2,0,0,0,19,0,0.5,0,0.1,0,0,1,1,1,0
4826,2,3,0,0,13,0,0.0,1,0.0,0,0,0,1,1,1
7621,2,2,0,0,16,0,0.0227272727,1,0.0,0,0,1,0,1,1
9689,2,2,0,0,21,0,0.2222222222,1,0.0,0,0,0,1,1,1
5500,3,5,1,0,28,0,0.00456621,1,0.0,0,0,1,-1,-1,1
9700,2,3,1,0,13,0,0.0,0,0.0,0,1,1,1,1,1
8478,1,2,2,1,9,0,0.0303030303,1,0.1666666667,0,0,0,1,1,1
5502,2,2,6,0,15,0,0.1379310345,0,0.025862069,0,0,1,-1,1,1
1210,1,2,1,1,14,0,0.0,1,0.0,0,0,0,1,1,1
9083,2,2,0,0,9,0,0.115,1,0.01,0,1,0,1,1,1
2288,2,3,0,0,11,0,0.0,1,1.0,0,0,0,1,1,-1
2183,4,2,0,0,23,0,1.0,1,0.0,1,0,1,1,1,-1
2862,3,5,0,0,16,0,0.5217391304,1,0.4782608696,1,0,0,0,1,-1
6861,1,4,4,0,21,0,0.0,0,0.0,1,0,1,-1,1,1
2362,3,5,1,0,18,0,0.8888888889,1,0.1111111111,1,0,1,0,1,-1
8463,1,3,1,1,10,0,0.0,1,0.0,0,0,0,1,1,1
6332,1,2,6,0,10,0,0.3717277487,1,0.057591623,0,1,0,0,1,0
4064,1,2,1,1,24,0,0.0,1,0.8461538462,0,0,0,1,1,-1
9546,3,2,0,0,18,0,0.0047393365,1,0.0035545024,0,1,0,1,1,1
617,3,3,0,0,17,1,0.0,1,0.0,0,0,0,-1,1,1
3281,3,7,1,0,32,0,0.0,1,0.0,0,0,0,-1,1,1
5226,2,1,0,0,12,0,0.4015748031,1,0.0,0,1,1,0,-1,0
3397,4,4,0,0,18,0,1.0,1,0.0,0,0,1,1,1,-1
3065,2,4,0,0,22,0,0.0,1,0.0,0,0,0,0,1,1
766,1,2,0,0,19,0,0.0,1,0.0,1,0,0,1,1,1
7078,2,5,1,0,16,0,0.1646586345,1,0.0120481928,0,1,0,0,1,1
5279,3,5,10,0,25,0,0.0,0,0.0,1,0,1,-1,1,1
4149,2,3,0,0,19,1,0.0,1,0.0,0,0,0,1,1,1
1144,2,3,0,0,14,0,1.0,1,0.0,0,0,0,1,1,-1
4248,2,2,0,0,13,0,1.0,1,0.0,1,0,1,1,1,-1
4110,3,3,0,0,25,0,0.8666666667,1,0.0,1,0,0,0,1,-1
462,2,3,0,0,15,1,1.0,1,0.0,1,0,0,1,1,-1
2932,3,7,2,0,15,1,0.9090909091,1,0.0909090909,1,0,0,-1,1,-1
4623,3,4,1,0,13,0,0.0,1,0.0,0,0,0,0,1,1
3813,3,4,1,0,24,0,1.0,1,0.0,1,0,0,0,0,-1
6308,1,2,10,0,12,0,0.4328358209,0,0.0,0,0,0,-1,1,0
4341,2,5,0,0,11,0,0.0,1,0.0,0,0,0,1,1,1
5300,1,2,5,0,16,0,0.2553191489,1,0.1276595745,0,1,1,0,1,0
6804,2,2,0,0,19,0,0.2,1,0.0,0,1,0,-1,1,1
3282,3,1,1,0,19,0,0.8571428571,0,0.0,1,0,0,1,0,-1
2574,3,2,0,0,21,0,1.0,1,0.0,1,0,0,1,1,-1
7961,2,2,0,0,24,0,0.1176470588,1,0.0,0,0,0,-1,1,1
7879,3,2,0,0,14,0,0.0,1,0.0,0,0,0,0,1,1
828,1,3,0,0,18,0,0.0,1,0.0,0,0,0,1,1,1
6486,2,1,0,0,26,0,0.0068965517,1,0.0,0,0,0,0,1,1
7599,3,1,0,0,21,0,0.1258278146,1,0.0463576159,0,1,0,-1,1,1
2540,3,4,1,0,16,1,1.0,1,0.0,1,0,0,0,1,-1
5746,3,3,7,0,22,0,0.2,1,0.0173913043,0,0,1,-1,0,1
8526,2,6,0,0,10,0,0.1951219512,1,0.0365853659,0,0,0,0,1,1
9566,2,0,0,0,23,0,0.328125,0,0.09375,0,0,0,1,1,0
3742,4,2,2,1,28,0,0.2,1,0.8,0,1,0,0,1,-1
7498,3,4,12,0,19,0,0.1047619048,1,0.0238095238,0,0,1,-1,1,1
3524,4,2,1,0,21,1,1.0,1,0.0,1,0,0,1,1,-1
20,1,4,0,0,11,0,0.0,1,1.0,0,0,0,1,1,-1
1915,2,3,1,0,11,0,0.0,1,0.0,0,0,0,-1,1,1
6571,2,3,7,0,13,0,0.2142857143,1,0.0142857143,0,0,1,-1,1,1
9018,2,2,0,0,21,0,0.0674157303,1,0.0,0,0,1,1,1,1
2012,2,3,0,0,16,0,0.0,1,0.0,1,0,0,1,1,1
5405,2,4,3,0,14,0,0.1211009174,1,0.0091743119,0,0,1,0,0,1
1295,4,3,0,0,12,0,0.375,1,0.0,1,0,0,1,1,0
3745,3,1,0,0,27,1,0.0666666667,1,0.9333333333,0,0,0,0,1,-1
591,5,2,1,0,20,0,0.0,1,0.0,0,0,0,-1,1,1
1406,3,3,0,0,17,0,0.0,1,1.0,1,0,0,1,1,-1
221,3,4,1,1,27,0,0.0,1,0.0,0,0,0,0,1,1
5617,3,2,1,0,15,0,0.9821428571,1,0.0,1,0,0,-1,0,-1
6248,1,6,7,0,13,0,0.1324013158,1,0.0501644737,0,0,0,-1,1,1
4418,3,4,0,0,12,0,1.0,1,0.0,1,0,1,0,1,-1
858,1,3,0,0,9,0,0.0,1,0.0,0,0,0,1,1,1
1783,2,4,1,0,28,0,0.0,1,0.0,0,0,0,0,1,1
7259,1,2,2,0,30,0,0.1777777778,1,0.0,0,0,1,-1,1,1
6856,2,5,3,0,16,0,0.0612244898,1,0.0102040816,0,1,1,-1,1,1
1954,5,4,0,0,10,1,0.0,1,0.5,0,0,0,-1,0,0
1746,2,2,0,0,12,0,0.0,1,0.0,0,0,0,1,1,1
3132,2,5,1,0,18,0,0.0,1,1.0,0,0,1,0,1,-1
8036,3,1,0,0,9,0,0.6363636364,0,0.0,1,1,0,-1,1,0
8850,2,1,0,0,13,0,0.2,0,0.0888888889,0,0,0,1,1,1
994,2,5,0,0,25,0,0.5,1,0.5,0,0,0,-1,1,-1
6108,3,1,0,0,23,0,0.0888888889,1,0.0,0,0,1,0,1,1
730,1,2,1,1,18,0,0.8461538462,1,0.1538461538,1,0,1,1,1,-1
6974,1,5,11,0,16,0,0.3018867925,1,0.1320754717,0,0,1,-1,0,0
6273,2,1,8,0,17,0,0.5174825175,1,0.041958042,0,1,1,-1,1,0
6751,2,3,9,0,19,0,0.1111111111,1,0.012345679,0,0,0,-1,1,1
3509,3,4,1,0,16,3,0.0,1,0.0,0,0,0,-1,1,1
3533,2,3,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1
2513,2,1,0,0,11,1,0.9230769231,1,0.0,1,0,0,1,1,-1
5436,3,9,1,0,18,0,0.0588235294,0,0.0294117647,0,0,0,-1,1,1
3625,4,2,1,0,14,0,0.0,0,0.0,1,0,0,1,1,1
465,2,2,0,0,19,0,0.0,0,0.0,1,0,0,1,1,1
6755,2,3,1,0,33,0,0.2233009709,1,0.0485436893,0,1,1,0,1,1
6759,3,3,3,0,19,0,0.2362459547,1,0.0,0,1,1,-1,0,1
7991,1,5,6,0,12,0,0.0772200772,1,0.0386100386,0,0,0,-1,1,1
157,3,4,0,0,26,0,0.0,1,0.0,0,0,0,0,1,1
3960,4,4,0,0,29,0,0.0,1,0.0,0,0,0,-1,1,1
8832,1,2,1,1,16,0,0.0,1,0.0020833333,0,0,0,1,1,1
5470,1,6,4,0,16,0,0.0701754386,1,0.2456140351,0,1,1,0,0,0
185,4,4,2,0,13,2,0.0,1,0.0,1,0,1,-1,1,1
1002,2,4,1,0,13,0,1.0,1,0.0,1,0,1,0,1,-1
9508,2,0,0,0,18,0,0.0,0,0.0666666667,0,0,0,1,1,1
5623,3,1,0,0,24,0,0.0333333333,1,0.0,0,1,0,0,1,1
400,2,6,2,1,20,0,1.0,1,0.0,1,0,1,0,0,-1
6240,2,1,0,0,20,0,0.4458874459,1,0.0043290043,0,1,0,-1,1,0
8940,1,4,0,0,10,0,0.0116959064,1,0.0,0,0,0,1,1,1
9932,2,1,1,0,22,0,0.1129032258,0,0.0,0,0,0,0,1,1
7342,5,2,0,0,10,0,0.0526315789,0,0.0,0,0,0,-1,1,1
9832,3,4,1,0,14,0,0.0,0,0.0,0,1,0,1,1,1
8466,2,1,0,0,15,0,0.05,1,0.2,0,0,0,1,1,1
8756,2,1,3,0,14,0,0.5,0,0.0,0,0,1,1,1,0
7958,2,2,10,0,14,0,0.3333333333,1,0.0,0,0,0,-1,1,0
1250,2,3,0,0,14,0,1.0,1,0.0,0,0,0,1,1,-1
3143,2,7,2,1,15,0,0.8590604027,1,0.0604026846,1,0,0,-1,1,-1
7430,5,1,0,0,20,0,0.0666666667,1,0.0,0,0,1,-1,1,1
59,8,2,2,2,76,1,0.0,1,0.0,0,0,0,-1,1,1
7855,2,3,4,0,28,0,0.3636363636,1,0.0,0,1,1,-1,-1,0
1113,1,2,1,1,14,0,0.0,1,0.0,0,0,0,1,1,1
3057,2,4,0,0,27,0,0.0,0,0.0,0,0,1,-1,1,1
9569,2,2,0,0,11,0,0.1538461538,1,0.0591715976,0,1,0,0,1,1
1328,1,5,1,0,11,0,1.0,1,0.0,1,0,0,0,1,-1
4995,2,6,1,0,35,0,0.0,1,1.0,0,0,1,-1,1,-1
6682,2,2,0,0,15,0,0.2727272727,0,0.0,0,0,0,-1,1,1
2072,2,2,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1
4793,2,8,0,0,19,0,0.9,1,0.1,0,0,0,-1,1,-1
6829,1,3,8,0,8,0,0.2121212121,1,0.0,0,0,1,-1,-1,1
9629,2,5,0,0,20,0,0.0172413793,0,0.0034482759,0,1,1,1,1,1
8218,1,1,5,0,14,0,0.0,1,0.0036900369,0,0,1,0,1,1
7567,3,4,0,0,23,0,0.125,0,0.0,0,0,1,-1,1,1
5922,3,2,1,0,29,0,0.020754717,1,0.0056603774,0,0,1,0,0,1
1550,2,4,1,0,13,0,1.0,1,0.0,1,0,1,0,1,-1
1009,4,3,0,0,12,0,0.375,1,0.0,1,0,0,-1,1,0
3755,3,6,0,0,20,0,0.0,1,0.9589041096,0,0,1,-1,-1,-1
8681,1,0,0,0,17,0,0.1632653061,1,0.0816326531,0,0,1,1,0,1
9342,2,1,4,0,21,0,0.2564102564,1,0.0512820513,0,0,1,1,-1,1
8009,1,5,5,0,11,0,0.0643564356,1,0.004950495,0,0,0,0,1,1
3860,3,4,1,0,20,0,0.6,1,0.2,0,0,0,0,1,-1
3148,3,8,3,1,20,0,0.0,1,0.0,0,0,0,-1,1,1
2519,2,2,0,0,12,0,0.0,1,1.0,0,0,0,1,1,-1
3127,2,5,1,0,29,0,0.0,1,1.0,1,0,1,0,1,-1
9084,1,0,0,0,17,0,0.375,0,0.0,0,1,1,1,1,0
5316,2,6,5,0,27,0,0.0605095541,1,0.0031847134,0,1,1,-1,1,1
1195,5,3,0,0,16,0,1.0,1,0.0,1,0,0,-1,-1,-1
9050,2,2,1,1,15,0,0.0384615385,1,0.0,0,0,0,1,1,1
879,2,9,2,0,16,0,0.0,0,0.0,1,0,0,-1,1,1
6989,3,1,0,0,16,0,0.1282051282,1,0.0,0,0,0,0,1,1
2487,2,2,0,0,20,0,0.0,1,0.0,0,0,0,1,1,1
2840,4,2,0,0,18,1,0.0,1,1.0,0,0,0,1,1,-1
4329,3,4,1,0,13,0,0.0,1,0.0,0,0,0,0,1,1
2930,2,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1
6424,1,2,5,0,16,0,0.1226993865,1,0.0122699387,0,0,1,0,0,1
2485,2,7,1,1,25,1,0.0,1,0.0,0,0,0,-1,1,1
5747,1,5,7,0,18,0,0.0080645161,1,0.0161290323,0,0,1,-1,1,1
883,1,6,0,0,24,0,0.0666666667,1,0.8666666667,0,0,0,0,1,-1
4914,3,4,0,0,18,0,0.0,0,0.0,1,0,0,1,1,1
6210,1,5,10,0,17,0,0.0789473684,1,0.0197368421,0,0,0,-1,0,1
9578,3,2,1,0,21,0,0.4554455446,0,0.0198019802,0,0,1,1,1,0
211,4,3,1,0,30,0,1.0,1,0.0,1,0,1,0,1,-1
2275,3,2,1,0,24,0,1.0,1,0.0,1,0,1,0,0,-1
2328,3,6,1,0,17,1,0.9230769231,1,0.0,1,0,0,0,1,-1
4950,2,6,1,0,35,0,0.0,1,1.0,0,0,1,-1,1,-1
3319,2,3,0,0,23,0,0.0,1,1.0,1,0,1,1,1,-1
